,Id,Expected,Rooms,SqrMeters,Floor,Location
369,370,270000,2,47.2,1,Poznań Rataje ul. Os. Rzeczypospolitej
370,371,289000,3,54.0,1,Poznań Rataje ul. Os.Jagiellońskie
371,372,293181,2,42.49,3,Poznań Stare Miasto Winogrady
372,373,285000,3,64.0,1,Poznań Piątkowo ul. Os. Bolesława Chrobrego
373,374,285000,3,47.0,1,Poznań Piątkowo ul. Królewska
374,375,260226,2,42.66,4,Poznań Wilda ul. Rolna 37 I 39
375,376,169000,2,50.0,3,Poznań Wilda
376,377,490000,4,72.4,1,Poznań Naramowice Piątkowo Morasko ul. Jasna Rola Z Tarasem!
377,378,329000,3,70.0,11,Poznań Stare Miasto Piątkowo Os. B. Chrobrego ul. Os. B. Chrobrego
378,379,296560,3,49.71,3,Poznań Winogrady ul. Hawelańska
379,380,260000,2,43.0,2,Poznań Grunwald Centrum Łazarz Ogrody Górczyn ul. Kuźnicza - Polecam!!!
380,381,177760,2,40.4,1,Poznań Wilda Wilda ul. Kosińskiego
381,382,280000,2,57.1,3,Poznań Centrum ul. Rybaki
382,383,375000,2,62.4,1,Poznań Stare Miasto ul. Czapla
383,384,275000,3,47.0,3,Poznań ul. Os. Bohaterów Ii Wojny Światowej
384,385,402000,3,67.0,2,Poznań Ogrody
385,386,270000,1,34.0,10,Poznań Stare Miasto Winogrady ul. Os. Zwycięstwa
386,387,459000,3,64.4,2,Poznań Naramowice ul. Błażeja
387,388,625000,4,120.0,1,Poznań ul. Saperska
388,389,259000,3,53.5,1,Poznań Rataje ul. Os. Czecha
389,390,374775,3,65.75,3,Poznań Wilda ul. Rolna 37 I 39
390,391,200000,1,36.7,1,Poznań Strzeszyn ul. Biskupińska
391,392,219000,2,49.0,2,Poznań Łazarz ul. Ciche I Słoneczne W Oficynie Blisko Mtp
392,393,750000,3,108.2,3,Poznań ul. Wojskowa
393,394,299000,3,51.53,2,Poznań Górczyn ul. Daleka
394,395,259000,4,74.78,1,Poznań Czapury
395,396,182000,1,31.0,1,Poznań Wilda Centrum Rataje Dębiec ul. Dolina
396,397,325000,2,50.0,2,Poznań Jeżyce ul. Nowy Świat Ogrody Jeżyce
397,398,360000,2,56.5,1,Poznań Centrum Stare Miasto ul. Strzałowa Rybaki Długa
398,399,436518,3,71.69,2,Poznań Grunwald ul. Gotowe Do Odbioru Jeleniogórska Mdm
399,400,290000,3,64.0,1,Poznań Grunwald Łazarz ul. Łukaszewicza
400,401,310000,3,48.0,1,Poznań Stare Miasto ul. Os. Pod Lipami
401,402,402000,3,67.0,2,Poznań Jeżyce
402,403,329000,3,67.0,9,Poznań Rataje ul. Stare Żegrze
403,404,276095,1,41.0,4,Poznań Wilda Centrum ul. Chwiałkowskiego Wierzbięcice
404,405,330000,2,55.0,1,Poznań Naramowice ul. Bolka Ogród
405,406,235582,2,38.62,2,Poznań Winogrady ul. Lechicka Okolice
406,407,419000,3,64.77,2,Poznań Naramowice ul. Mieszkanie W Wysokim Standardzie
407,408,274900,2,50.0,11,Poznań Piątkowo ul. Os. Jana Iii Sobieskiego
408,409,235000,2,40.0,5,Poznań Grunwald Jeżyce Ogrody Łazarz ul. Morawskiego Ul.
409,410,280000,2,42.4,2,Poznań Zieliniec ul. Świętowidzka
410,411,340000,3,60.0,4,Poznan Centrum ul. Fredry
411,412,215175,2,37.75,1,Poznań Wilda ul. Rolna 37 I 39
412,413,211288,1,37.73,1,Poznań ul. Karpia 25
413,414,287000,2,51.53,3,Poznań Jeżyce ul. Dąbrowskiego
414,415,676000,3,104.0,2,Poznań Centrum ul. Kopernika
415,416,279000,3,47.0,3,Poznań Rataje Wilda Zawady Centrum ul. Bohaterów Ii Wojny Światowej Os.
416,417,397897,3,55.65,1,Poznań Grunwald ul. Bukowska / Grochowska
417,418,202274,2,32.89,1,Poznań Winogrady ul. Hawelańska
418,419,385000,4,90.0,1,Poznań ul. Os. Dębina
419,420,289000,2,46.0,3,Poznań Piątkowo ul. Stefana Batorego
420,421,264903,2,37.52,1,Poznań Wilda ul. Rolna 37 I 39
421,422,348406,3,60.07,1,Poznań Wilda ul. Rolna 37 I 39
422,423,460000,3,69.0,3,Poznań Naramowice
423,424,390000,3,65.4,3,Poznań Nowe Miasto ul. Pobiedziska Malta
424,425,149000,1,18.0,8,Poznań Stare Miasto ul. Bonin
425,426,380000,3,91.3,2,Poznań Piątkowo ul. Stróżyńskiego
426,427,357180,3,59.53,3,Poznań Piątkowo ul. Kurpińskiego
427,428,324000,3,70.0,4,Poznań Centrum Łazarz Grunwald ul. Limanowskiego
428,429,215000,2,47.0,1,Poznań Łazarz Grunwald Centrum ul. Załęże
429,430,250000,2,50.0,10,Poznań Piątkowo ul. Os.Bolesława Chrobrego
430,431,315000,4,73.6,2,Poznań Rataje ul. Rataje Os. Stare Żegrze Atrakcyjne
431,432,320000,3,70.0,8,Poznań Rataje Zawady Centrum Jeżyce ul. Orła Białego Os.
432,433,335000,2,38.0,1,Poznań Rataje Polanka Malta Starołęka ul. Milczańska
433,434,299000,3,53.0,4,Poznań Grunwald ul. Swoboda
434,435,275000,3,64.0,4,Poznań Stare Miasto Piątkowo ul. Jana Iii Sobieskiego
435,436,459000,3,74.0,3,Poznań Centrum
436,437,280000,2,41.0,5,Poznań Poznań-Wilda
437,438,465000,4,77.49,1,Poznań Stare Miasto ul. Strzeszyńska
438,439,299000,2,48.0,2,Poznań Grunwald Jeżyce Centrum Sołacz ul. Osobna Kuchnia Uniwersytet Medyczny
439,440,450000,5,92.0,1,Poznań Rataje ul. Os. Przemysława
440,441,185000,2,37.5,10,Poznań Dębiec ul. Św. Szczepana
441,442,339000,2,73.0,5,Poznań Grunwald
442,443,390200,4,68.94,3,Poznań Nowe Miasto ul. Smolna 13 D
443,444,247000,1,41.0,2,Poznań Winogrady ul. Żniwna - Atrakcyjna Lokalizacja!
444,445,292761,2,46.47,6,Poznań Winogrady ul. Hawelańska
445,446,168000,1,30.0,8,Poznań Rataje Żegrze Antoninek
446,447,350000,2,56.0,2,Poznań Stare Miasto Piątkowo
447,448,236160,2,38.4,3,Poznań Winogrady ul. Hawelańska
448,449,250000,2,44.0,1,Poznań Nowe Miasto ul. Małachowskiego Tomickiego Śródka Zawad
449,450,335029,3,59.72,3,Poznań Nowe Miasto ul. Smolna 13 D
450,451,191000,2,45.0,2,Poznań Grunwald ul. Raszyńska
451,452,311920,3,55.7,3,Poznań Rataje ul. Bnińska
452,453,182000,2,46.0,3,Poznań Dębiec Wilda Niski Blok Okazja!!! ul. Azaliowa
453,454,199900,1,31.0,4,Poznań Stare Miasto ul. Stare Miasto
454,455,320000,3,62.0,3,Poznań Piątkowo ul. Os. Jana Iii Sobieskiego
455,456,320000,3,62.0,1,Poznań Grunwald
456,457,339000,2,59.07,3,Poznań Naramowice ul. Naramowicka /Łokietka
457,458,258000,2,51.8,3,Poznań Centrum ul. Św. Marcin Ratajczaka Centrum
458,459,178000,2,49.0,3,Poznań Grunwald Ogrody Centrum Górczyn Z Balkone ul. Przybyszewskiego
459,460,330055,3,60.01,1,Poznań Jeżyce ul. Polna 28
460,461,172155,1,24.94,4,Poznań Centrum ul. Wielka
461,462,642592,3,44.76,3,Poznań Stare Miasto ul. Dominikańska
462,463,462858,3,70.13,1,Poznań Grunwald ul. Heweliusza / Palacza
463,464,325000,3,64.0,4,Poznań Piątkowo
464,465,395000,3,76.0,3,Poznań Jeżyce ul. Przybyszewskiego
465,466,456000,2,58.0,1,Poznań Winogrady ul. Dobrogiejskiego
466,467,293440,2,45.85,7,Poznań Piątkowo ul. Kurpińskiego
467,468,245812,2,40.63,1,Poznań Winogrady ul. Hawelańska
468,469,220352,1,34.43,3,Poznań Łazarz ul. Kasprzaka 13
469,470,174000,2,49.0,1,Poznań Łazarz ul. Mottego
470,471,85000,1,37.0,3,Poznań Nowe Miasto ul. Folwarczna
471,472,349000,1,27.0,1,Poznań Wilda ul. Kosińskiego
472,473,255465,2,40.55,7,Poznań Winogrady ul. Hawelańska
473,474,499722,3,51.07,1,Poznań Grunwald ul. Heweliusza 3
474,475,239000,2,37.0,3,Poznań Wilda Łazarz Centrum Grunwald ul. Kosińskiego
475,476,269070,2,45.0,3,Poznań Jeżyce ul. Jackowskiego
476,477,335000,3,59.0,1,Poznań Wilda
477,478,325000,4,70.0,2,Poznań Stare Miasto ul. Os. Bolesława Śmiałego
478,479,270000,2,46.0,1,Poznań Górczyn ul. Rejon Głogowskiej
479,480,280299,3,47.03,5,Poznań Nowe Miasto ul. Smolna 13 D
480,481,175000,2,39.7,1,Poznań Centrum ul. Św.Marcin
481,482,590000,4,150.0,3,Poznań Jeżyce Grunwald Łazarz ul. Matejki
482,483,279000,3,78.0,3,Poznań Centrum Stare Miasto ul. Strzałowa Rybaki Długa
483,484,371000,3,47.0,2,Poznań Łazarz ul. Grottgera 15/19
484,485,216216,1,32.76,1,Poznań Jeżyce ul. Polna 28
485,486,184000,1,33.51,4,Poznań Stare Miasto ul. Piaskowa
486,487,470000,3,70.0,4,Poznań Poznań-Jeżyce
487,488,289000,3,47.0,1,Poznań Rataje Malta Chartowo Śródka Starołęk ul. Armii Krajowej
488,489,257000,2,63.0,2,Poznań Wilda ul. Sikorskiego
489,490,177000,1,31.0,10,Poznań Grunwald ul. Galileusza
490,491,249000,2,47.0,11,Poznań Winogrady ul. Os.Wichrowe Wzgórze
491,492,267626,2,45.67,3,Poznań Nowe Miasto ul. Smolna 13 D
492,493,264384,2,45.9,5,Poznań Nowe Miasto ul. Smolna 13 D
493,494,157000,1,31.0,7,Poznań Grunwald
494,495,315000,3,59.0,4,Poznań Piątkowo ul. Os.Śmiałego
495,496,255000,3,48.0,4,Poznań Sołacz Piątkowo Winogrady ul. Kosmonautów Os.
496,497,278000,3,60.0,2,Poznań Poznań-Nowe Miasto ul. Falista
497,498,355000,4,74.0,1,Poznań ul. Os. Bolesława Chrobrego
498,499,239000,2,84.0,1,Poznań Centrum Stare Miasto ul. Kantaka Św. Marcin 27 Grudnia
499,500,450000,4,102.3,2,Poznań Łazarz ul. Sczanieckiej Poddasze Do Adaptacji
500,501,349990,3,79.9,16,Poznań Stare Miasto Piątkowo ul. Osiedle Bolesława Śmiałego
501,502,364981,3,71.52,2,Poznań Centrum
502,503,349000,4,65.0,1,Poznań Winogrady Piątkowo Sołacz ul. Kosmonautów Os.
503,504,279000,3,45.0,1,Poznań Grunwald Górczyn Centrum ul. Poranek
504,505,300018,2,48.39,4,Poznań Winogrady ul. Hawelańska
505,506,227774,2,37.34,4,Poznań Wilda ul. Rolna 37 I 39
506,507,665260,4,107.3,1,Poznań Grunwald ul. Barwicka 14
507,508,200025,1,31.75,6,Poznań Piątkowo ul. Kurpińskiego
508,509,229000,2,50.7,3,Poznań Jeżyce Ogrody ul. Dąbrowskiego Mdm!
509,510,419000,3,78.48,1,Poznań Nowe Miasto ul. Ul. Milczańska 1
510,511,320000,3,64.7,3,Poznań Winiary ul. Powstańców Warszawy
511,512,390000,4,130.1,1,Poznań Wilda ul. Wybickiego
512,513,269000,2,46.7,1,Poznań Naramowice Piątkowo Osiedle Howella ul. Naramowicka
513,514,322796,2,52.9,1,Poznań Grunwald ul. Kamiennogórska
514,515,225000,2,43.0,1,Poznań Rataje ul. Os. Piastowskie
515,516,240000,2,49.0,1,Poznań Grunwald ul. Mgielna
516,517,265000,3,67.0,1,Poznań Łazarz Centrum Wilda Górczyn Grunwald ul. Łukaszewicza - Mieszkanie Z Balkonem!!!
517,518,244000,2,54.0,1,Poznań ul. Władysława Sikorskiego
518,519,207000,2,38.0,2,Poznań Grunwald Górczyn Łazarz ul. Bułgarska Ul
519,520,160000,1,29.0,1,Poznań Grunwald Łazarz
520,521,285000,3,73.9,2,Poznań Antoninek ul. Mścibora
521,522,359000,3,68.0,1,Poznań Winogrady
522,523,229000,2,41.0,2,Poznań Grunwald Jeżyce ul. Ul. Smoluchowskiego
523,524,259000,2,47.7,2,Poznań Jeżyce ul. Polna
524,525,234000,2,41.75,3,Poznań Stare Miasto ul. Piaskowa
525,526,349000,2,64.0,2,Poznań Rataje ul. Os. Św. Rocha
526,527,315000,2,58.07,3,Poznań Grunwald/Łazarz ul. Głogowska
527,528,194877,1,33.03,1,Poznań Winogrady ul. Hawelańska Lechicka
528,529,376232,3,66.9,1,Poznań Naramowice ul. Błażeja
529,530,192150,1,30.5,5,Poznań Winogrady ul. Hawelańska Lechicka
530,531,374906,3,67.1,1,Poznań Winogrady Piątkowo Naramowice Stare Miast ul. Wilczak Program Mieszkanie Dla Młodych
531,532,220976,2,39.46,1,Poznań Wilda ul. Rolna 37 I 39
532,533,435000,4,92.7,2,Poznań Jeżyce ul. Dąbrowskiego
533,534,299000,3,62.0,10,Poznań Rataje ul. Os. Rusa
534,535,210000,3,54.0,1,Poznań Głuszyna
535,536,330000,3,85.1,3,Poznań Centrum ul. Głogowska
536,537,330000,4,74.5,1,Poznań Dębiec
537,538,691210,4,106.34,2,Poznań Poznań-Wilda ul. Św. Czesława
538,539,310000,3,58.0,7,Poznań Nowe Miasto
539,540,225000,1,30.0,1,Poznań Rataje Nowe Miasto Centrum. ul. Os. Piastowskie
540,541,366000,2,53.72,3,Poznań Nowe Miasto ul. Smolna
541,542,219000,2,46.0,4,Poznań ul. Jaworowa Dopłata Mdm
542,543,320698,3,54.13,1,Poznań Piątkowo ul. Kurpińskiego
543,544,380100,3,60.68,7,Poznań Winogrady ul. Hawelańska
544,545,188110,1,33.5,1,Poznań Łazarz ul. Kanałowa
545,546,318000,3,62.7,6,Poznań Stare Miasto Piątkowo
546,547,275397,3,44.78,4,Poznań Winogrady ul. Hawelańska
547,548,450600,3,74.11,1,Poznań Grunwald
548,549,254370,2,41.7,2,Poznań ul. Umultowska
549,550,130000,1,26.0,2,Poznań Wilda ul. Fabryczna
550,551,323849,2,54.7,5,Poznań Grunwald ul. Kamiennogórska
551,552,240000,2,37.2,5,Poznań Wilda Rynek Wildecki ul. Św. Jerzego
552,553,450165,4,77.61,1,Poznań Grunwald ul. Gotowe Do Odbioru Jeleniogórska Mdm
553,554,240000,2,37.6,2,Poznań Nowe Miasto Rataje
554,555,319000,3,84.5,3,Poznań Wilda ul. Umińskiego
555,556,328000,3,56.0,1,Poznań Górczyn ul. Daleka
556,557,239000,1,66.02,1,Poznań Antoninek ul. Ziemowita
557,558,215000,2,38.0,4,Poznań Jeżyce Ogrody ul. Szpitalna
558,559,320000,4,104.0,1,Poznań Łazarz ul. Łukaszewicza
559,560,417000,3,55.0,5,Poznań Polanka ul. Katowicka
560,561,387000,2,49.0,4,Poznań Winogrady ul. Naramowicka 31a
561,562,539000,3,84.5,6,Poznań Stare Miasto ul. Piątkowska
562,563,281179,2,47.02,1,Poznań ul. Karpia 25
563,564,420000,3,66.81,5,Poznań Grunwald ul. Smardzewska
564,565,175000,1,33.0,5,Poznań Wilda
565,566,265000,2,49.0,3,Poznań Piątkowo ul. Os. Batorego
566,567,317000,4,65.0,1,Poznań Stare Miasto Winogrady Os. Wichrowe Wzg ul. Os. Wichrowe Wzgórze
567,568,300000,2,56.0,3,Poznań Poznań-Grunwald ul. Rycerska
568,569,510220,4,79.6,2,Poznań Grunwald ul. Kamiennogórska
569,570,328790,2,55.0,1,Poznań Jeżyce
570,571,399000,3,74.0,4,Poznań Piątkowo ul. Os. Zygmunta Starego
571,572,245000,2,38.0,4,Poznań Podolany ul. Żegiestowska
572,573,248091,2,40.34,5,Poznań Winogrady ul. Hawelańska
573,574,314029,3,56.48,1,Poznań Nowe Miasto ul. Smolna 13 D
574,575,271000,2,45.0,4,Poznań Piątkowo ul. Os. Stefana Batorego
575,576,630000,4,85.0,4,Poznań Stare Miasto
576,577,272045,2,47.23,3,Poznań Nowe Miasto ul. Smolna 13 D
577,578,250000,1,29.0,2,Poznań Wilda ul. Górna Wilda
578,579,199000,2,43.0,2,Poznań Piotrowo
579,580,269000,2,55.5,10,Poznań Rataje ul. Falista
580,581,271165,2,44.8,4,Poznań Winogrady Piątkowo Naramowice Stare Miast ul. Wilczak
581,582,309000,3,65.0,3,Poznań Winogrady ul. Kosmonautów
582,583,320000,3,53.09,1,Poznań Piątkowo ul. Sarmacka
583,584,188825,2,32.5,1,Poznań Nowe Miasto ul. Smolna 13 D
584,585,279794,1,37.81,2,Poznań Grunwald ul. Heweliusza
585,586,372600,3,54.0,3,Poznań Stare Miasto ul. Wodna
586,587,460149,2,31.8,4,Poznań Stare Miasto ul. Dominikańska
587,588,321530,3,56.31,2,Poznań Nowe Miasto ul. Smolna 13 D
588,589,300762,2,48.51,2,Poznań Winogrady ul. Hawelańska
589,590,597593,4,104.42,1,Poznań Grunwald ul. Gotowe Do Odbioru Jeleniogórska Mdm
590,591,387000,3,82.5,1,Poznań Łazarz ul. Małeckiego Po Remoncie!
591,592,195000,2,35.0,1,Poznań Jeżyce
592,593,284955,2,47.54,2,Poznań Winogrady ul. Hawelańska
593,594,172000,1,30.0,8,Poznań Rataje Śródka Centrum Zawady Wilda Łazarz ul. Bohaterów Ii Wojny Światowej
594,595,239000,2,44.0,4,Poznań Dębiec ul. Czechosłowacka
595,596,246326,2,39.73,2,Poznań Winogrady ul. Hawelańska
596,597,398000,3,65.7,3,Poznań Stare Miasto ul. Czapla
597,598,188217,1,31.58,2,Poznań Nowe Miasto ul. Smolna 13 D
598,599,150000,1,28.0,4,Poznań Dębiec ul. Dębiec
599,600,221130,1,33.9,1,Poznań Łazarz ul. Kanałowa
600,601,215000,2,46.18,1,Poznań Grunwald ul. Załęże
601,602,509579,4,79.5,3,Poznań Grunwald ul. Kamiennogórska
602,603,199000,2,39.0,1,Poznań Dębiec ul. Jaworowa Łozowa Klonowa
603,604,317000,2,60.0,3,Poznań Grunwald Łazarz ul. Głogowska
604,605,259000,2,49.0,8,Poznań Piątkowo ul. Os. Bolesława Chrobrego
605,606,295000,2,51.08,1,Poznań ul. Dolina
606,607,203432,2,34.48,1,Poznań ul. Karpia 25
607,608,275000,3,58.0,5,Poznań Grunwald ul. Marcelińska
608,609,205000,2,37.0,1,Poznań Sołacz ul. Nad Potokiem
609,610,325000,2,47.0,3,Poznań Winogrady ul. Winogrady
610,611,263002,2,45.66,3,Poznań Nowe Miasto ul. Smolna 13 D
611,612,285000,4,73.0,1,Poznań Grunwald ul. Plewiska
612,613,299000,2,70.0,1,Poznań Winogrady ul. Wilczak
613,614,277644,1,40.83,1,Poznań Jeżyce ul. Poznańska 1-3
614,615,390000,3,65.0,3,Poznań ul. Skórzewo Poznań Plewiska Wysogotowo P
615,616,269000,2,47.7,2,Poznań Winogrady ul. Os. Zwycięstwa
616,617,289000,3,55.5,2,Poznań Piątkowo ul. Osiedle Stefana Batorego
617,618,369000,2,66.75,3,Poznań Centrum ul. Górna Wilda
618,619,300685,3,49.7,1,Poznań Winogrady ul. Hawelańska
619,620,295500,2,49.25,4,Poznań Jeżyce Rynek Jeżycki ul. Juliusza Słowackiego
620,621,320000,3,78.0,1,Poznań Nowe Miasto Rataje Żegrze ul. Osiedle Czecha
621,622,172000,1,30.0,8,Poznań Rataje Starołęka ul. Os. Boh. Ii Wojny Światowej
622,623,239000,2,42.7,3,Poznań Grunwald Łazarz ul. Józefa Łukaszewicza
623,624,170000,1,30.0,3,Poznań Rataje ul. Os. Bohaterów Ii Wojny Światowej
624,625,499000,5,121.0,4,Poznań ul. Wierzbięcice
625,626,423400,2,58.0,2,Poznań Wilda ul. Kosińskiego
626,627,284040,2,52.0,1,Poznań Łazarz
627,628,339000,2,73.0,4,Poznań Centrum ul. Bukowska Zwierzyniecka Zeylanda
628,629,175000,1,31.0,10,Poznań Grunwald
629,630,278126,2,47.33,2,Poznań Centrum ul. Garbary
630,631,285000,3,53.5,3,Poznań Poznań-Nowe Miasto ul. Os. Czecha
631,632,399000,3,64.5,3,Poznań Stare Miasto Piątkowo ul. Mateckiego
632,633,368000,4,66.0,1,Poznań Grunwald Górczyn
633,634,285000,2,50.0,1,Poznań Piątkowo ul. Sobieskiego
634,635,349000,4,71.0,11,Poznań Piątkowo
635,636,339000,3,53.44,4,Poznań Naramowice ul. Karpia
636,637,207000,2,38.0,3,Poznań Jeżyce ul. Janickiego
637,638,525408,3,64.0,3,Poznań Grunwald ul. Heweliusza 3
638,639,315000,3,63.1,3,Poznań Piątkowo ul. Piątkowo Osiedle Stefana Batorego Moras
639,640,445000,3,61.0,3,Poznań Stare Miasto Piątkowo ul. Osiedle Stefana Batorego
640,641,240000,3,62.9,4,Poznań Głuszyna ul. Głuszyna
641,642,249000,2,51.0,3,Poznań Wilda
642,643,315000,3,51.0,3,Poznań Winogrady Sołacz Jeżyce ul. Niestachowska Wojska Polskiego
643,644,369000,5,104.63,1,Poznań Łazarz ul. Łukaszewicza
644,645,298000,2,61.0,4,Poznań Wilda
645,646,168000,2,38.0,3,Poznań Jeżyce Centrum ul. Kassyusza Galla Anonima Poddasza
646,647,329000,4,71.7,2,Poznań Nowe Miasto ul. Os. Przemysława
647,648,295000,3,64.0,4,Poznań Jeżyce Centrum ul. Galla Anonima
648,649,350000,3,51.0,1,Poznań Naramowice Piątkowo Winogrady ul. Rubież
649,650,165000,1,29.0,1,Poznań Łazarz
650,651,215000,1,33.0,1,Poznań Centrum Stare Miasto ul. Rybaki Półwiejska Kwiatowa
651,652,160000,1,21.0,2,Poznań Jeżyce Jeżyce
652,653,349000,3,57.0,1,Poznań Piątkowo ul. Batorego
653,654,245000,2,54.0,2,Poznań Grunwald Ogrody Jeżyce Centrum ul. Husarska
654,655,420000,4,107.1,2,Poznań Centrum Stare Miasto Garbary Świetna Lo ul. Garbary
655,656,204813,1,32.51,5,Poznań Winogrady ul. Hawelańska
656,657,288000,3,75.0,4,Poznań Łazarz ul. Grottgera
657,658,312848,3,48.4,1,Poznań Grunwald ul. Kamiennogórska
658,659,276000,2,41.11,4,Poznań Wilda Dębiec Centrum ul. Przemysłowa
659,660,310000,2,51.5,1,Poznań Poznań-Grunwald
660,661,198000,2,44.0,1,Poznań Jeżyce
661,662,245000,3,48.0,3,Poznań Grunwald ul. Bułgarska
662,663,219000,2,63.6,1,Poznań Wilda ul. Wspólna
663,664,285000,2,43.0,1,Poznań Stare Miasto ul. Za Goblą
664,665,206584,1,33.32,3,Poznań Winogrady ul. Hawelańska
665,666,500000,3,60.0,3,Poznań Rataje
666,667,222077,2,36.11,7,Poznań Winogrady ul. Hawelańska
667,668,310000,3,80.0,5,Poznań Rataje Śródka Chartowo Warszawskie Wilda ul. Orła Białego
668,669,320000,2,49.8,2,Poznań Wilda ul. Rolna
669,670,370000,3,67.55,1,Poznań Krzyżowniki ul. Pucka
670,671,180000,1,27.7,5,Poznań Centrum ul. Centrum Długa Garbary Pl.Bernardyński
671,672,170000,1,30.0,4,Poznań Grunwald ul. Morawskiego
672,673,1125275,4,98.0,1,Poznań Grunwald ul. Zbąszyńska
673,674,360000,3,58.0,1,Poznan Grunwald ul. Grunwaldzka
674,675,164000,1,31.0,1,Poznań Grunwald ul. Mottego
675,676,166950,1,31.5,2,Poznań Centrum
676,677,177000,1,35.9,1,Poznań Górczyn ul. Knapowskiego
677,678,276944,2,48.93,3,Poznań Nowe Miasto ul. Smolna 13 D
678,679,265986,2,42.22,4,Poznań Piątkowo ul. Kurpińskiego
679,680,338921,4,56.02,6,Poznań Winogrady ul. Hawelańska
680,681,790000,4,130.0,1,Poznań Poznań-Grunwald ul. Grochowska
681,682,360000,2,61.0,1,Poznań Łazarz
682,683,225000,2,39.9,2,Poznań Grunwald ul. Hetmańska
683,684,299000,3,59.1,2,Poznań Stare Miasto ul. Os.Bolesława Śmiałego
684,685,244057,2,40.34,2,Poznań Winogrady ul. Hawelańska
685,686,239000,2,36.5,3,Poznań Wilda
686,687,600000,3,69.0,1,Poznań Stare Miasto Chwaliszewo ul. Tylne Chwaliszewo
687,688,230063,2,38.28,4,Poznań Nowe Miasto ul. Smolna 13 D
688,689,305000,2,50.7,2,Poznań Jeżyce Grunwald Łazarz ul. Bukowska
689,690,229000,2,42.6,10,Poznań Grunwald ul. Palacza
690,691,345000,3,70.9,2,Poznań Grunwald ul. Szymborska
691,692,394290,3,60.66,1,Poznań Jeżyce ul. Poznańska 1-3
692,693,380000,3,74.0,1,Poznań Stare Miasto ul. Os. Bolesława Chrobrego
693,694,871000,5,128.0,1,Poznań Winogrady ul. Piątkowska
694,695,297370,2,49.57,4,Poznań ul. Maksymiliana Jackowskiego
695,696,288446,3,48.35,2,Poznań Winogrady ul. Hawelańska
696,697,260000,3,56.0,10,Poznań Rataje Starołęka Wilda Żegrze ul. Oświecenia
697,698,330000,3,70.9,2,Poznań Grunwald ul. Łazarz Niski Blok Cegła
698,699,270000,2,52.5,2,Poznań Grunwald Łazarz
699,700,335590,3,59.82,1,Poznań Nowe Miasto ul. Smolna 13 D
700,701,258500,2,42.27,1,Poznań Grunwald ul. Smardzewska
701,702,238000,2,38.0,4,Poznań Grunwald Górczyn ul. Arciszewskiego
702,703,995166,5,142.37,1,Poznań Grunwald ul. Grunwald
703,704,263000,3,44.4,1,Poznań Grunwald
704,705,650000,5,159.2,1,Poznań Stare Miasto Centrum ul. Ratajczaka
705,706,1539000,4,114.0,1,Poznań Grunwald ul. Zbąszyńska
706,707,268000,2,53.0,4,Poznań Grunwald ul. Pogorzelska
707,708,289000,3,48.0,1,Poznań Rataje ul. Os. Armii Krajowej Po Remoncie
708,709,310000,3,79.4,1,Poznań Nowe Miasto Rataje ul. Unii Lubelskiej
709,710,230000,2,38.0,3,Poznań Grunwald ul. Bułgarska
710,711,260850,2,47.0,3,Poznań Rataje ul. Bnińska
711,712,190000,1,32.08,4,Poznań Łazarz
712,713,245000,2,41.6,1,Poznań Centrum ul. Wszystkich Świętych
713,714,350000,2,53.0,2,Poznań Grunwald
714,715,223162,2,37.76,2,Poznań Nowe Miasto ul. Smolna 13 D
715,716,345000,3,74.0,2,Poznań Stare Miasto Piątkowo ul. Osiedle Bolesława Chrobrego
716,717,355000,3,80.0,11,Poznań Rataje ul. Os. Orła Białego
717,718,311168,2,48.62,7,Poznań Piątkowo ul. Kurpińskiego
718,719,385000,3,62.0,4,Poznań Piątkowo Winogrady Morasko ul. Batorego. Blok Z 2007r. Z Windą Garaż
719,720,182000,2,46.0,3,Poznań Dębiec ul. Azaliowa
720,721,245000,2,40.0,3,Poznań Łazarz ul. Łukasiewicza
721,722,294000,3,51.0,3,Poznań Winogrady Piątkowo Sołacz Naramowice Cent ul. Powstańców Warszawy - Po Remoncie!!!
722,723,337000,3,60.28,4,Poznań Winogrady ul. Hawelańska
723,724,149000,1,31.21,1,Poznań ul. Sypniewo
724,725,599990,3,89.1,1,Poznań Naramowice ul. Błażeja
725,726,158000,2,35.0,1,Poznań Nowe Miasto Zawady Główna Śródka ul. Chlebowa
